"population","relationship_type","sim_id","locus","loci_set","combined_LR"
"Hispanic","unrelated",3,"FGA","core_13",1
"Hispanic","unrelated",3,"LPL","core_13",1
"Hispanic","unrelated",3,"Penta_C","core_13",1
"Hispanic","unrelated",3,"Penta_D","core_13",1
"Hispanic","unrelated",3,"Penta_E","core_13",1
"Hispanic","unrelated",3,"SE33","core_13",1
"Hispanic","unrelated",3,"TH01","core_13",1
"Hispanic","unrelated",3,"TPOX","core_13",1
"Hispanic","unrelated",3,"vWA","core_13",1
"Hispanic","unrelated",4,"CSF1PO","core_13",1
"Hispanic","unrelated",4,"D10S1248","core_13",1
"Hispanic","unrelated",4,"D12S391","core_13",1
"Hispanic","unrelated",4,"D13S317","core_13",1
"Hispanic","unrelated",4,"D16S539","core_13",1
"Hispanic","unrelated",4,"D18S51","core_13",1
"Hispanic","unrelated",4,"D19S433","core_13",1
"Hispanic","unrelated",4,"D1S1656","core_13",1
"Hispanic","unrelated",4,"D21S11","core_13",1
"Hispanic","unrelated",4,"D22S1045","core_13",1
"Hispanic","unrelated",4,"D2S1338","core_13",1
"Hispanic","unrelated",4,"D2S441","core_13",1
"Hispanic","unrelated",4,"D3S1358","core_13",1
"Hispanic","unrelated",4,"D5S818","core_13",1
"Hispanic","unrelated",4,"D6S1043","core_13",1
"Hispanic","unrelated",4,"D7S820","core_13",1
"Hispanic","unrelated",4,"D8S1179","core_13",1
"Hispanic","unrelated",4,"F13A01","core_13",1
"Hispanic","unrelated",4,"F13B","core_13",1
"Hispanic","unrelated",4,"FESFPS","core_13",1
"Hispanic","unrelated",4,"FGA","core_13",1
"Hispanic","unrelated",4,"LPL","core_13",1
"Hispanic","unrelated",4,"Penta_C","core_13",1
"Hispanic","unrelated",4,"Penta_D","core_13",1
"Hispanic","unrelated",4,"Penta_E","core_13",1
"Hispanic","unrelated",4,"SE33","core_13",1
"Hispanic","unrelated",4,"TH01","core_13",1
"Hispanic","unrelated",4,"TPOX","core_13",1
"Hispanic","unrelated",4,"vWA","core_13",1
"Hispanic","unrelated",5,"CSF1PO","core_13",1
"Hispanic","unrelated",5,"D10S1248","core_13",1
"Hispanic","unrelated",5,"D12S391","core_13",1
"Hispanic","unrelated",5,"D13S317","core_13",1
"Hispanic","unrelated",5,"D16S539","core_13",1
"Hispanic","unrelated",5,"D18S51","core_13",1
"Hispanic","unrelated",5,"D19S433","core_13",1
"Hispanic","unrelated",5,"D1S1656","core_13",1
"Hispanic","unrelated",5,"D21S11","core_13",1
"Hispanic","unrelated",5,"D22S1045","core_13",1
"Hispanic","unrelated",5,"D2S1338","core_13",1
"Hispanic","unrelated",5,"D2S441","core_13",1
"Hispanic","unrelated",5,"D3S1358","core_13",1
"Hispanic","unrelated",5,"D5S818","core_13",1
"Hispanic","unrelated",5,"D6S1043","core_13",1
"Hispanic","unrelated",5,"D7S820","core_13",1
"Hispanic","unrelated",5,"D8S1179","core_13",1
"Hispanic","unrelated",5,"F13A01","core_13",1
"Hispanic","unrelated",5,"F13B","core_13",1
"Hispanic","unrelated",5,"FESFPS","core_13",1
"Hispanic","unrelated",5,"FGA","core_13",1
"Hispanic","unrelated",5,"LPL","core_13",1
"Hispanic","unrelated",5,"Penta_C","core_13",1
"Hispanic","unrelated",5,"Penta_D","core_13",1
"Hispanic","unrelated",5,"Penta_E","core_13",1
"Hispanic","unrelated",5,"SE33","core_13",1
"Hispanic","unrelated",5,"TH01","core_13",1
"Hispanic","unrelated",5,"TPOX","core_13",1
"Hispanic","unrelated",5,"vWA","core_13",1
"Asian","parent_child",1,"CSF1PO","core_13",2.30952380952381
"Asian","parent_child",1,"D10S1248","core_13",1
"Asian","parent_child",1,"D12S391","core_13",1
"Asian","parent_child",1,"D13S317","core_13",2.3376887340302
"Asian","parent_child",1,"D16S539","core_13",0.702898550724637
"Asian","parent_child",1,"D18S51","core_13",3.73076923076923
"Asian","parent_child",1,"D19S433","core_13",1
"Asian","parent_child",1,"D1S1656","core_13",1
"Asian","parent_child",1,"D21S11","core_13",2.20454545454546
"Asian","parent_child",1,"D22S1045","core_13",1
"Asian","parent_child",1,"D2S1338","core_13",1
"Asian","parent_child",1,"D2S441","core_13",1
"Asian","parent_child",1,"D3S1358","core_13",1.36619718309859
"Asian","parent_child",1,"D5S818","core_13",4.85000000000001
"Asian","parent_child",1,"D6S1043","core_13",1
"Asian","parent_child",1,"D7S820","core_13",3.73076923076923
"Asian","parent_child",1,"D8S1179","core_13",4.97435897435896
"Asian","parent_child",1,"F13A01","core_13",1
"Asian","parent_child",1,"F13B","core_13",1
"Asian","parent_child",1,"FESFPS","core_13",1
"Asian","parent_child",1,"FGA","core_13",1.2125
"Asian","parent_child",1,"LPL","core_13",1
"Asian","parent_child",1,"Penta_C","core_13",1
"Asian","parent_child",1,"Penta_D","core_13",1
"Asian","parent_child",1,"Penta_E","core_13",1
"Asian","parent_child",1,"SE33","core_13",1
"Asian","parent_child",1,"TH01","core_13",1
"Asian","parent_child",1,"TPOX","core_13",8.08333333333333
"Asian","parent_child",1,"vWA","core_13",2.30952380952382
"Asian","parent_child",2,"CSF1PO","core_13",12.125
"Asian","parent_child",2,"D10S1248","core_13",1
"Asian","parent_child",2,"D12S391","core_13",1
"Asian","parent_child",2,"D13S317","core_13",1.86538461538462
"Asian","parent_child",2,"D16S539","core_13",16.1666666666667
"Asian","parent_child",2,"D18S51","core_13",2.77142857142857
"Asian","parent_child",2,"D19S433","core_13",1
"Asian","parent_child",2,"D1S1656","core_13",1
"Asian","parent_child",2,"D21S11","core_13",4.40909090909091
"Asian","parent_child",2,"D22S1045","core_13",1
"Asian","parent_child",2,"D2S1338","core_13",1
"Asian","parent_child",2,"D2S441","core_13",1
"Asian","parent_child",2,"D3S1358","core_13",19.4
"Asian","parent_child",2,"D5S818","core_13",1.2125
"Asian","parent_child",2,"D6S1043","core_13",1
"Asian","parent_child",2,"D7S820","core_13",1.90196078431373
"Asian","parent_child",2,"D8S1179","core_13",2.48717948717948
"Asian","parent_child",2,"F13A01","core_13",1
"Asian","parent_child",2,"F13B","core_13",1
"Asian","parent_child",2,"FESFPS","core_13",1
"Asian","parent_child",2,"FGA","core_13",2.24441489361702
"Asian","parent_child",2,"LPL","core_13",1
"Asian","parent_child",2,"Penta_C","core_13",1
"Asian","parent_child",2,"Penta_D","core_13",1
"Asian","parent_child",2,"Penta_E","core_13",1
"Asian","parent_child",2,"SE33","core_13",1
"Asian","parent_child",2,"TH01","core_13",1
"Asian","parent_child",2,"TPOX","core_13",0.45754716981132
"Asian","parent_child",2,"vWA","core_13",1.59016393442623
"Asian","full_siblings",1,"CSF1PO","core_13",0.87179487179487
"Asian","full_siblings",1,"D10S1248","core_13",1
"Asian","full_siblings",1,"D12S391","core_13",1
"Asian","full_siblings",1,"D13S317","core_13",0.716346153846154
"Asian","full_siblings",1,"D16S539","core_13",5.63661317567569
"Asian","full_siblings",1,"D18S51","core_13",1.63571428571428
"Asian","full_siblings",1,"D19S433","core_13",1
"Asian","full_siblings",1,"D1S1656","core_13",1
"Asian","full_siblings",1,"D21S11","core_13",3.13551682692307
"Asian","full_siblings",1,"D22S1045","core_13",1
"Asian","full_siblings",1,"D2S1338","core_13",1
"Asian","full_siblings",1,"D2S441","core_13",1
"Asian","full_siblings",1,"D3S1358","core_13",0.25
"Asian","full_siblings",1,"D5S818","core_13",0.856250000000001
"Asian","full_siblings",1,"D6S1043","core_13",1
"Asian","full_siblings",1,"D7S820","core_13",2.94444444444444
"Asian","full_siblings",1,"D8S1179","core_13",10.4560869565217
"Asian","full_siblings",1,"F13A01","core_13",1
"Asian","full_siblings",1,"F13B","core_13",1
"Asian","full_siblings",1,"FESFPS","core_13",1
"Asian","full_siblings",1,"FGA","core_13",0.25
"Asian","full_siblings",1,"LPL","core_13",1
"Asian","full_siblings",1,"Penta_C","core_13",1
"Asian","full_siblings",1,"Penta_D","core_13",1
"Asian","full_siblings",1,"Penta_E","core_13",1
"Asian","full_siblings",1,"SE33","core_13",1
"Asian","full_siblings",1,"TH01","core_13",1
"Asian","full_siblings",1,"TPOX","core_13",0.70754716981132
"Asian","full_siblings",1,"vWA","core_13",0.856250000000001
"Asian","full_siblings",2,"CSF1PO","core_13",1.49358974358974
"Asian","full_siblings",2,"D10S1248","core_13",1
"Asian","full_siblings",2,"D12S391","core_13",1
"Asian","full_siblings",2,"D13S317","core_13",0.25
"Asian","full_siblings",2,"D16S539","core_13",3.48992300724638
"Asian","full_siblings",2,"D18S51","core_13",50.3822115384615
"Asian","full_siblings",2,"D19S433","core_13",1
"Asian","full_siblings",2,"D1S1656","core_13",1
"Asian","full_siblings",2,"D21S11","core_13",0.87179487179487
"Asian","full_siblings",2,"D22S1045","core_13",1
"Asian","full_siblings",2,"D2S1338","core_13",1
"Asian","full_siblings",2,"D2S441","core_13",1
"Asian","full_siblings",2,"D3S1358","core_13",0.25
"Asian","full_siblings",2,"D5S818","core_13",0.70754716981132
"Asian","full_siblings",2,"D6S1043","core_13",1
"Asian","full_siblings",2,"D7S820","core_13",3.35467128027681
"Asian","full_siblings",2,"D8S1179","core_13",2.73717948717948
"Asian","full_siblings",2,"F13A01","core_13",1
"Asian","full_siblings",2,"F13B","core_13",1
"Asian","full_siblings",2,"FESFPS","core_13",1
"Asian","full_siblings",2,"FGA","core_13",1.92241379310345
"Asian","full_siblings",2,"LPL","core_13",1
"Asian","full_siblings",2,"Penta_C","core_13",1
"Asian","full_siblings",2,"Penta_D","core_13",1
"Asian","full_siblings",2,"Penta_E","core_13",1
"Asian","full_siblings",2,"SE33","core_13",1
"Asian","full_siblings",2,"TH01","core_13",1
"Asian","full_siblings",2,"TPOX","core_13",1.95175438596491
"Asian","full_siblings",2,"vWA","core_13",1.14814814814815
"Asian","half_siblings",1,"CSF1PO","core_13",0.5
"Asian","half_siblings",1,"D10S1248","core_13",1
"Asian","half_siblings",1,"D12S391","core_13",1
"Asian","half_siblings",1,"D13S317","core_13",0.966346153846154
"Asian","half_siblings",1,"D16S539","core_13",1.15540540540541
"Asian","half_siblings",1,"D18S51","core_13",0.5
"Asian","half_siblings",1,"D19S433","core_13",1
"Asian","half_siblings",1,"D1S1656","core_13",1
"Asian","half_siblings",1,"D21S11","core_13",3.96428571428572
"Asian","half_siblings",1,"D22S1045","core_13",1
"Asian","half_siblings",1,"D2S1338","core_13",1
"Asian","half_siblings",1,"D2S441","core_13",1
"Asian","half_siblings",1,"D3S1358","core_13",1.46334416756952
"Asian","half_siblings",1,"D5S818","core_13",0.5
"Asian","half_siblings",1,"D6S1043","core_13",1
"Asian","half_siblings",1,"D7S820","core_13",0.5
"Asian","half_siblings",1,"D8S1179","core_13",1.12179487179487
"Asian","half_siblings",1,"F13A01","core_13",1
"Asian","half_siblings",1,"F13B","core_13",1
"Asian","half_siblings",1,"FESFPS","core_13",1
"Asian","half_siblings",1,"FGA","core_13",4.54166666666667
"Asian","half_siblings",1,"LPL","core_13",1
"Asian","half_siblings",1,"Penta_C","core_13",1
"Asian","half_siblings",1,"Penta_D","core_13",1
"Asian","half_siblings",1,"Penta_E","core_13",1
"Asian","half_siblings",1,"SE33","core_13",1
"Asian","half_siblings",1,"TH01","core_13",1
"Asian","half_siblings",1,"TPOX","core_13",1.35087719298246
"Asian","half_siblings",1,"vWA","core_13",1.65476190476191
"Asian","half_siblings",2,"CSF1PO","core_13",1.40071428571428
"Asian","half_siblings",2,"D10S1248","core_13",1
"Asian","half_siblings",2,"D12S391","core_13",1
"Asian","half_siblings",2,"D13S317","core_13",0.5
"Asian","half_siblings",2,"D16S539","core_13",1.92647058823529
"Asian","half_siblings",2,"D18S51","core_13",1.19285714285714
"Asian","half_siblings",2,"D19S433","core_13",1
"Asian","half_siblings",2,"D1S1656","core_13",1
"Asian","half_siblings",2,"D21S11","core_13",1.50070112179487
"Asian","half_siblings",2,"D22S1045","core_13",1
"Asian","half_siblings",2,"D2S1338","core_13",1
"Asian","half_siblings",2,"D2S441","core_13",1
"Asian","half_siblings",2,"D3S1358","core_13",0.841549295774648
"Asian","half_siblings",2,"D5S818","core_13",1.7125
"Asian","half_siblings",2,"D6S1043","core_13",1
"Asian","half_siblings",2,"D7S820","core_13",3.19444444444444
"Asian","half_siblings",2,"D8S1179","core_13",2.17614269788183
"Asian","half_siblings",2,"F13A01","core_13",1
"Asian","half_siblings",2,"F13B","core_13",1
"Asian","half_siblings",2,"FESFPS","core_13",1
"Asian","half_siblings",2,"FGA","core_13",1.7125
"Asian","half_siblings",2,"LPL","core_13",1
"Asian","half_siblings",2,"Penta_C","core_13",1
"Asian","half_siblings",2,"Penta_D","core_13",1
"Asian","half_siblings",2,"Penta_E","core_13",1
"Asian","half_siblings",2,"SE33","core_13",1
"Asian","half_siblings",2,"TH01","core_13",1
"Asian","half_siblings",2,"TPOX","core_13",4.54166666666667
"Asian","half_siblings",2,"vWA","core_13",1.7125
"Asian","cousins",1,"CSF1PO","core_13",0.875
"Asian","cousins",1,"D10S1248","core_13",1
"Asian","cousins",1,"D12S391","core_13",1
"Asian","cousins",1,"D13S317","core_13",0.875
"Asian","cousins",1,"D16S539","core_13",0.875
"Asian","cousins",1,"D18S51","core_13",0.875
"Asian","cousins",1,"D19S433","core_13",1
"Asian","cousins",1,"D1S1656","core_13",1
"Asian","cousins",1,"D21S11","core_13",0.875
"Asian","cousins",1,"D22S1045","core_13",1
"Asian","cousins",1,"D2S1338","core_13",1
"Asian","cousins",1,"D2S441","core_13",1
"Asian","cousins",1,"D3S1358","core_13",0.875
"Asian","cousins",1,"D5S818","core_13",1.01278409090909
"Asian","cousins",1,"D6S1043","core_13",1
"Asian","cousins",1,"D7S820","core_13",0.964154411764706
"Asian","cousins",1,"D8S1179","core_13",0.875
"Asian","cousins",1,"F13A01","core_13",1
"Asian","cousins",1,"F13B","core_13",1
"Asian","cousins",1,"FESFPS","core_13",1
"Asian","cousins",1,"FGA","core_13",0.875
"Asian","cousins",1,"LPL","core_13",1
"Asian","cousins",1,"Penta_C","core_13",1
"Asian","cousins",1,"Penta_D","core_13",1
"Asian","cousins",1,"Penta_E","core_13",1
"Asian","cousins",1,"SE33","core_13",1
"Asian","cousins",1,"TH01","core_13",1
"Asian","cousins",1,"TPOX","core_13",0.932193396226415
"Asian","cousins",1,"vWA","core_13",1.07377049180328
"Asian","cousins",2,"CSF1PO","core_13",1.23161764705882
"Asian","cousins",2,"D10S1248","core_13",1
"Asian","cousins",2,"D12S391","core_13",1
"Asian","cousins",2,"D13S317","core_13",0.875
"Asian","cousins",2,"D16S539","core_13",1.03885135135135
"Asian","cousins",2,"D18S51","core_13",0.875
"Asian","cousins",2,"D19S433","core_13",1
"Asian","cousins",2,"D1S1656","core_13",1
"Asian","cousins",2,"D21S11","core_13",0.875
"Asian","cousins",2,"D22S1045","core_13",1
"Asian","cousins",2,"D2S1338","core_13",1
"Asian","cousins",2,"D2S441","core_13",1
"Asian","cousins",2,"D3S1358","core_13",1.03044871794872
"Asian","cousins",2,"D5S818","core_13",0.875
"Asian","cousins",2,"D6S1043","core_13",1
"Asian","cousins",2,"D7S820","core_13",1.05330882352941
"Asian","cousins",2,"D8S1179","core_13",0.875
"Asian","cousins",2,"F13A01","core_13",1
"Asian","cousins",2,"F13B","core_13",1
"Asian","cousins",2,"FESFPS","core_13",1
"Asian","cousins",2,"FGA","core_13",1.30803571428571
"Asian","cousins",2,"LPL","core_13",1
"Asian","cousins",2,"Penta_C","core_13",1
"Asian","cousins",2,"Penta_D","core_13",1
"Asian","cousins",2,"Penta_E","core_13",1
"Asian","cousins",2,"SE33","core_13",1
"Asian","cousins",2,"TH01","core_13",1
"Asian","cousins",2,"TPOX","core_13",0.875
"Asian","cousins",2,"vWA","core_13",0.875
"Asian","second_cousins",1,"CSF1PO","core_13",0.977916666666667
"Asian","second_cousins",1,"D10S1248","core_13",1
"Asian","second_cousins",1,"D12S391","core_13",1
"Asian","second_cousins",1,"D13S317","core_13",1.16123511904762
"Asian","second_cousins",1,"D16S539","core_13",0.9375
"Asian","second_cousins",1,"D18S51","core_13",0.9375
"Asian","second_cousins",1,"D19S433","core_13",1
"Asian","second_cousins",1,"D1S1656","core_13",1
"Asian","second_cousins",1,"D21S11","core_13",0.9375
"Asian","second_cousins",1,"D22S1045","core_13",1
"Asian","second_cousins",1,"D2S1338","core_13",1
"Asian","second_cousins",1,"D2S441","core_13",1
"Asian","second_cousins",1,"D3S1358","core_13",0.9375
"Asian","second_cousins",1,"D5S818","core_13",0.994693396226415
"Asian","second_cousins",1,"D6S1043","core_13",1
"Asian","second_cousins",1,"D7S820","core_13",0.9375
"Asian","second_cousins",1,"D8S1179","core_13",0.9375
"Asian","second_cousins",1,"F13A01","core_13",1
"Asian","second_cousins",1,"F13B","core_13",1
"Asian","second_cousins",1,"FESFPS","core_13",1
"Asian","second_cousins",1,"FGA","core_13",0.9375
"Asian","second_cousins",1,"LPL","core_13",1
"Asian","second_cousins",1,"Penta_C","core_13",1
"Asian","second_cousins",1,"Penta_D","core_13",1
"Asian","second_cousins",1,"Penta_E","core_13",1
"Asian","second_cousins",1,"SE33","core_13",1
"Asian","second_cousins",1,"TH01","core_13",1
"Asian","second_cousins",1,"TPOX","core_13",0.9375
"Asian","second_cousins",1,"vWA","core_13",0.9375
"Asian","second_cousins",2,"CSF1PO","core_13",1.00967261904762
"Asian","second_cousins",2,"D10S1248","core_13",1
"Asian","second_cousins",2,"D12S391","core_13",1
"Asian","second_cousins",2,"D13S317","core_13",0.9375
"Asian","second_cousins",2,"D16S539","core_13",0.9375
"Asian","second_cousins",2,"D18S51","core_13",1.02410714285714
"Asian","second_cousins",2,"D19S433","core_13",1
"Asian","second_cousins",2,"D1S1656","core_13",1
"Asian","second_cousins",2,"D21S11","core_13",0.9375
"Asian","second_cousins",2,"D22S1045","core_13",1
"Asian","second_cousins",2,"D2S1338","core_13",1
"Asian","second_cousins",2,"D2S441","core_13",1
"Asian","second_cousins",2,"D3S1358","core_13",1.02288732394366
"Asian","second_cousins",2,"D5S818","core_13",1.09703947368421
"Asian","second_cousins",2,"D6S1043","core_13",1
"Asian","second_cousins",2,"D7S820","core_13",0.982077205882353
"Asian","second_cousins",2,"D8S1179","core_13",0.9375
"Asian","second_cousins",2,"F13A01","core_13",1
"Asian","second_cousins",2,"F13B","core_13",1
"Asian","second_cousins",2,"FESFPS","core_13",1
"Asian","second_cousins",2,"FGA","core_13",1.15401785714286
"Asian","second_cousins",2,"LPL","core_13",1
"Asian","second_cousins",2,"Penta_C","core_13",1
"Asian","second_cousins",2,"Penta_D","core_13",1
"Asian","second_cousins",2,"Penta_E","core_13",1
"Asian","second_cousins",2,"SE33","core_13",1
"Asian","second_cousins",2,"TH01","core_13",1
"Asian","second_cousins",2,"TPOX","core_13",1.1801329495614
"Asian","second_cousins",2,"vWA","core_13",0.9375
"Asian","unrelated",1,"CSF1PO","core_13",1
"Asian","unrelated",1,"D10S1248","core_13",1
"Asian","unrelated",1,"D12S391","core_13",1
"Asian","unrelated",1,"D13S317","core_13",1
"Asian","unrelated",1,"D16S539","core_13",1
"Asian","unrelated",1,"D18S51","core_13",1
"Asian","unrelated",1,"D19S433","core_13",1
"Asian","unrelated",1,"D1S1656","core_13",1
"Asian","unrelated",1,"D21S11","core_13",1
"Asian","unrelated",1,"D22S1045","core_13",1
"Asian","unrelated",1,"D2S1338","core_13",1
"Asian","unrelated",1,"D2S441","core_13",1
"Asian","unrelated",1,"D3S1358","core_13",1
"Asian","unrelated",1,"D5S818","core_13",1
"Asian","unrelated",1,"D6S1043","core_13",1
"Asian","unrelated",1,"D7S820","core_13",1
"Asian","unrelated",1,"D8S1179","core_13",1
"Asian","unrelated",1,"F13A01","core_13",1
"Asian","unrelated",1,"F13B","core_13",1
"Asian","unrelated",1,"FESFPS","core_13",1
"Asian","unrelated",1,"FGA","core_13",1
"Asian","unrelated",1,"LPL","core_13",1
"Asian","unrelated",1,"Penta_C","core_13",1
"Asian","unrelated",1,"Penta_D","core_13",1
"Asian","unrelated",1,"Penta_E","core_13",1
"Asian","unrelated",1,"SE33","core_13",1
"Asian","unrelated",1,"TH01","core_13",1
"Asian","unrelated",1,"TPOX","core_13",1
"Asian","unrelated",1,"vWA","core_13",1
"Asian","unrelated",2,"CSF1PO","core_13",1
"Asian","unrelated",2,"D10S1248","core_13",1
"Asian","unrelated",2,"D12S391","core_13",1
"Asian","unrelated",2,"D13S317","core_13",1
"Asian","unrelated",2,"D16S539","core_13",1
"Asian","unrelated",2,"D18S51","core_13",1
"Asian","unrelated",2,"D19S433","core_13",1
"Asian","unrelated",2,"D1S1656","core_13",1
"Asian","unrelated",2,"D21S11","core_13",1
"Asian","unrelated",2,"D22S1045","core_13",1
"Asian","unrelated",2,"D2S1338","core_13",1
"Asian","unrelated",2,"D2S441","core_13",1
"Asian","unrelated",2,"D3S1358","core_13",1
"Asian","unrelated",2,"D5S818","core_13",1
"Asian","unrelated",2,"D6S1043","core_13",1
"Asian","unrelated",2,"D7S820","core_13",1
"Asian","unrelated",2,"D8S1179","core_13",1
"Asian","unrelated",2,"F13A01","core_13",1
"Asian","unrelated",2,"F13B","core_13",1
"Asian","unrelated",2,"FESFPS","core_13",1
"Asian","unrelated",2,"FGA","core_13",1
"Asian","unrelated",2,"LPL","core_13",1
"Asian","unrelated",2,"Penta_C","core_13",1
