ID1	POP1	ID2	POP2	IBD_CM_SUM
HG03916	BEB	NA20867	GIH	5.375443
NA21098	GIH	NA21127	GIH	5.834412
HG02546	ACB	NA19445	LWK	5.718504
HG00368	FIN	NA20911	GIH	5.356777
HG00368	FIN	HG00369	FIN	20.52462
HG00693	CHS	NA18555	CHB	5.802212
NA18612	CHB	NA18747	CHB	5.624271
HG02979	ESN	NA19119	YRI	5.802212
HG02703	GWD	HG02887	GWD	22.60871
HG03117	ESN	HG03378	MSL	5.325949
HG03172	ESN	HG03343	ESN	5.235565
HG01029	CDX	NA18947	JPT	5.503052
HG01028	CDX	HG02182	CDX	6.039337
HG03039	GWD	NA19318	LWK	5.283176
HG02546	ACB	HG03268	ESN	6.121662
HG00404	CHS	HG00525	CHS	5.412378
HG03916	BEB	NA20853	GIH	5.375443
HG02497	ACB	NA19119	YRI	5.721769
HG00368	FIN	HG01305	PUR	5.731302
HG03117	ESN	NA18504	YRI	5.537384
HG00634	CHS	NA19002	JPT	5.440218
HG01029	CDX	NA18985	JPT	5.538654
NA19031	LWK	NA19394	LWK	6.1483
HG00693	CHS	HG02141	KHV	5.547913
HG02763	GWD	HG02888	GWD	6.157425
HG03172	ESN	NA19310	LWK	5.422806
HG03172	ESN	NA19455	LWK	5.422806
HG03039	GWD	NA20336	ASW	6.483982
HG01028	CDX	HG02178	CDX	5.849707
NA19321	LWK	NA19429	LWK	6.802399
HG02763	GWD	NA18499	YRI	5.535486
HG00368	FIN	NA19652	MXL	5.538462
HG01859	KHV	HG01873	KHV	5.319727
HG00542	CHS	HG02381	CDX	5.288879
HG01859	KHV	NA18961	JPT	5.361286
HG00542	CHS	HG02384	CDX	5.645533
HG00542	CHS	NA18560	CHB	5.375237
HG03163	ESN	HG03175	ESN	5.547913
HG00368	FIN	HG01628	IBS	5.698261
HG00368	FIN	HG01896	ACB	5.356777
HG01029	CDX	NA19085	JPT	5.684021
NA19201	YRI	NA19463	LWK	5.606346
HG03172	ESN	NA19185	YRI	5.422806
HG03069	MSL	HG03473	MSL	5.520439
HG03082	MSL	NA18505	YRI	5.442602
HG03060	MSL	NA18499	YRI	5.285421
HG03117	ESN	NA19917	ASW	6.411793
HG03172	ESN	HG03571	MSL	5.288879
HG00368	FIN	HG00382	FIN	11.45331
HG03039	GWD	HG03052	MSL	5.185476
HG02545	ACB	NA19198	YRI	5.508213
HG00693	CHS	HG01860	KHV	5.422806
HG03295	ESN	NA19175	YRI	5.288879
HG00634	CHS	HG01797	CDX	5.35288
HG03172	ESN	NA19222	YRI	5.378723
HG00368	FIN	NA20863	GIH	5.356777
HG00634	CHS	NA19083	JPT	5.402248
HG00693	CHS	HG02395	CDX	5.614557
HG03060	MSL	HG03159	ESN	5.285421
HG03163	ESN	HG03484	MSL	5.645533
HG00368	FIN	NA18983	JPT	5.542513
NA19201	YRI	NA20355	ASW	5.985188
HG02545	ACB	NA20320	ASW	5.464254
NA21098	GIH	NA21112	GIH	6.047899
HG00368	FIN	HG03949	STU	5.356777
HG00368	FIN	NA20752	TSI	5.872799
HG00368	FIN	NA20849	GIH	5.356777
HG02763	GWD	HG02861	GWD	5.867992
HG00634	CHS	NA18984	JPT	5.440218
NA19321	LWK	NA19338	LWK	6.370876
HG03295	ESN	NA20334	ASW	5.720915
HG01028	CDX	HG01852	KHV	5.308386
HG03172	ESN	NA19102	YRI	5.282885
HG03295	ESN	NA19201	YRI	5.660782
HG03773	ITU	HG03802	BEB	5.422806
NA18879	YRI	NA19204	YRI	5.342495
HG00368	FIN	NA20876	GIH	5.356777
HG00368	FIN	NA19087	JPT	5.533611
NA20889	GIH	NA21125	GIH	5.645533
HG03295	ESN	NA20355	ASW	5.850014
HG00634	CHS	NA18526	CHB	5.724747
HG03295	ESN	NA20336	ASW	5.564442
HG03172	ESN	HG03511	ESN	6.334568
NA19201	YRI	NA20334	ASW	5.547913
HG03039	GWD	HG03295	ESN	5.375595
HG02497	ACB	NA19107	YRI	5.375727
HG01779	IBS	NA12761	CEU	6.047899
HG01029	CDX	HG01840	KHV	5.894766
HG00634	CHS	NA18627	CHB	5.402248
HG03172	ESN	HG03241	GWD	5.643318
HG03382	MSL	NA19037	LWK	5.304838
HG03172	ESN	NA19428	LWK	5.288879
HG00368	FIN	NA07056	CEU	6.056919
HG00634	CHS	HG01808	CDX	5.372538
HG03295	ESN	NA19117	YRI	5.469414
HG01029	CDX	NA19087	JPT	5.533611
NA18879	YRI	NA19213	YRI	5.315926
HG00368	FIN	HG01029	CDX	5.599546
HG00542	CHS	HG01796	CDX	5.430546
HG00542	CHS	HG01808	CDX	5.372538
HG00368	FIN	HG00475	CHS	5.451609
HG01029	CDX	HG02380	CDX	5.363798
HG00368	FIN	NA19922	ASW	5.38727
HG00542	CHS	HG02395	CDX	5.339598
HG01879	ACB	HG02450	ACB	5.976231
HG00690	CHS	NA18988	JPT	5.404594
HG01808	CDX	NA19057	JPT	5.422806
HG03079	MSL	HG03303	ESN	5.384634
HG02943	ESN	NA18878	YRI	5.481489
HG01808	CDX	HG02082	KHV	5.440218
HG02943	ESN	HG03499	ESN	5.487259
NA18566	CHB	NA18983	JPT	5.460188
HG00133	GBR	NA07037	CEU	5.001434
HG01678	IBS	NA19719	MXL	5.650396
NA19397	LWK	NA19678	MXL	5.446566
HG00690	CHS	NA18632	CHB	5.330992
HG02700	PJL	NA20756	TSI	5.447031
HG00103	GBR	NA20881	GIH	5.446566
HG01031	CDX	NA18973	JPT	5.469402
HG03696	STU	HG03836	STU	6.090744
HG02759	GWD	HG03115	ESN	5.885921
HG03196	ESN	NA19160	YRI	6.469984
HG01879	ACB	HG03028	GWD	5.357853
HG02259	PEL	HG02260	PEL	7.009201
HG02660	PJL	NA21127	GIH	5.422806
NA12156	CEU	NA19675	MXL	5.481489
NA18597	CHB	NA18954	JPT	5.326748
HG02429	ACB	HG02702	GWD	5.318882
HG02008	PEL	NA19755	MXL	6.056988
HG02660	PJL	NA20896	GIH	6.134876
HG02144	ACB	HG03225	MSL	5.273319
NA18870	YRI	NA19121	YRI	5.40538
HG00110	GBR	HG01767	IBS	5.386539
HG00110	GBR	HG03779	ITU	5.403549
NA19107	YRI	NA20540	TSI	5.359789
HG00690	CHS	HG03833	BEB	5.440218
HG02259	PEL	NA19780	MXL	5.52614
HG01879	ACB	HG03202	ESN	5.345387
HG03354	ESN	NA19328	LWK	5.446566
HG01808	CDX	NA18560	CHB	5.357943
HG00253	GBR	NA20769	TSI	5.378988
HG03354	ESN	NA18504	YRI	5.436359
HG00690	CHS	NA18624	CHB	5.485811
NA18870	YRI	NA19235	YRI	5.471088
HG01879	ACB	NA20355	ASW	5.802212
HG01492	CLM	NA20849	GIH	5.318882
HG00110	GBR	NA11843	CEU	5.386539
HG03267	ESN	NA20127	ASW	5.368576
HG01879	ACB	NA20336	ASW	5.802212
HG00690	CHS	NA19087	JPT	5.341459
HG03380	MSL	NA19904	ASW	5.395132
NA18870	YRI	NA19198	YRI	5.365101
HG03354	ESN	NA19042	LWK	5.325949
HG02144	ACB	HG02470	ACB	5.66329
HG02271	PEL	HG02301	PEL	6.425936
HG03313	ESN	NA19430	LWK	5.351906
NA11931	CEU	NA20798	TSI	5.577166
HG02759	GWD	NA19456	LWK	5.304171
HG02419	ACB	NA19393	LWK	5.381702
HG01492	CLM	HG03615	BEB	5.641279
HG02419	ACB	HG03193	ESN	5.381702
NA11931	CEU	NA12890	CEU	5.579056
HG03196	ESN	NA19198	YRI	5.384634
HG03267	ESN	NA18488	YRI	5.529972
NA18870	YRI	NA18934	YRI	5.757256
NA19042	LWK	NA19130	YRI	5.789669
HG03354	ESN	NA19917	ASW	5.436359
HG02660	PJL	HG02728	PJL	5.529972
HG03196	ESN	NA19042	LWK	5.985188
HG02660	PJL	NA07000	CEU	5.469414
HG00690	CHS	NA18530	CHB	5.359789
HG00690	CHS	HG01866	KHV	5.377058
HG01405	PUR	NA21126	GIH	5.446566
HG00422	CHS	HG02156	CDX	6.142944
HG02660	PJL	NA12751	CEU	5.184792
NA18566	CHB	NA18967	JPT	5.497284
NA18853	YRI	NA19900	ASW	5.585657
NA19675	MXL	NA20585	TSI	5.481489
NA19042	LWK	NA19159	YRI	5.325949
HG03079	MSL	NA19095	YRI	5.748539
HG03196	ESN	NA19384	LWK	5.774632
HG03079	MSL	NA19225	YRI	6.129173
NA18853	YRI	NA19835	ASW	6.064594
HG03372	ESN	NA19020	LWK	5.776855
HG01938	PEL	HG02277	PEL	5.469414
HG01031	CDX	NA18572	CHB	5.384031
HG02660	PJL	HG03851	STU	5.394396
HG03832	BEB	NA07000	CEU	5.635269
HG01879	ACB	HG03169	ESN	5.795425
HG00110	GBR	HG01991	PEL	5.936247
HG01879	ACB	NA20334	ASW	5.487259
HG02144	ACB	NA19920	ASW	5.273319
HG02429	ACB	HG02557	ACB	6.147987
HG02660	PJL	NA20502	TSI	5.350832
HG00110	GBR	HG01080	PUR	5.350832
HG02700	PJL	HG04017	ITU	5.308744
HG02419	ACB	HG02541	ACB	5.395325
HG00110	GBR	HG01067	PUR	5.585657
HG02943	ESN	HG03548	MSL	6.058247
HG02660	PJL	HG03814	BEB	5.359009
HG02721	GWD	HG03241	GWD	5.288879
HG02259	PEL	NA19681	MXL	5.977324
HG02721	GWD	NA19428	LWK	5.365101
NA19117	YRI	NA20317	ASW	5.469414
HG02187	CDX	HG03611	BEB	5.386082
NA19378	LWK	NA20538	TSI	5.285421
HG00475	CHS	NA18999	JPT	5.368885
HG02419	ACB	NA19147	YRI	5.381702
NA18948	JPT	NA18980	JPT	6.371235
HG02943	ESN	NA19788	MXL	5.325949
HG02887	GWD	HG03385	MSL	5.345387
HG03313	ESN	NA19099	YRI	6.198278
HG02759	GWD	HG02983	GWD	6.142944
HG00475	CHS	HG01849	KHV	5.32321
HG01879	ACB	NA19117	YRI	5.469414
HG03064	MSL	HG03066	MSL	21.63037
HG02660	PJL	HG02774	PJL	5.364454
HG03478	MSL	NA18881	YRI	5.235174
HG01405	PUR	NA12843	CEU	5.481489
HG03945	STU	NA21109	GIH	5.471088
NA18984	JPT	NA19002	JPT	5.542416
HG02654	PJL	NA21144	GIH	5.372538
HG01808	CDX	NA19072	JPT	5.543425
HG02521	KHV	NA19010	JPT	5.954517
HG02330	ACB	HG03096	MSL	5.288879
HG01492	CLM	NA21125	GIH	5.375195
HG04153	BEB	HG04225	ITU	6.265331
HG03380	MSL	HG03476	MSL	5.186039
HG03058	MSL	HG03437	MSL	6.554162
HG02887	GWD	NA19213	YRI	6.190046
NA19144	YRI	NA19351	LWK	5.27165
NA19675	MXL	NA20812	TSI	5.424507
HG02887	GWD	HG03419	MSL	5.412716
NA19042	LWK	NA19701	ASW	5.985188
HG01808	CDX	NA18567	CHB	5.422806
HG02398	CDX	NA18623	CHB	5.410507
HG01879	ACB	HG03295	ESN	5.487259
HG01879	ACB	NA19201	YRI	5.487259
HG02887	GWD	NA19922	ASW	5.794136
HG02774	PJL	HG03821	BEB	5.404387
NA19107	YRI	NA20877	GIH	5.359789
HG02654	PJL	NA20869	GIH	5.332842
HG01808	CDX	NA18975	JPT	5.288879
HG02330	ACB	HG02977	ESN	5.314285
HG02660	PJL	NA20878	GIH	6.283913
HG02943	ESN	NA19099	YRI	5.726452
HG03995	STU	NA20856	GIH	5.310556
NA11931	CEU	NA19664	MXL	5.384769
HG02721	GWD	HG03172	ESN	5.398506
HG01031	CDX	NA18624	CHB	5.469402
HG02429	ACB	HG03280	ESN	5.318882
HG02008	PEL	HG02304	PEL	6.813279
HG01808	CDX	NA18618	CHB	5.440218
HG03832	BEB	NA12006	CEU	5.402248
HG01031	CDX	NA18629	CHB	5.471453
HG03945	STU	NA21142	GIH	5.542219
NA18566	CHB	NA18986	JPT	5.477631
HG02700	PJL	NA12762	CEU	5.277056
HG02654	PJL	HG03780	ITU	5.508213
HG00422	CHS	HG00657	CHS	5.342495
HG02537	ACB	HG03436	MSL	5.282124
HG02259	PEL	HG03716	ITU	5.52614
HG02887	GWD	HG03085	MSL	5.794136
HG02419	ACB	NA20356	ASW	5.358755
NA19009	JPT	NA19081	JPT	5.389812
HG03380	MSL	NA20412	ASW	5.186039
HG02537	ACB	NA19184	YRI	5.288879
HG00422	CHS	HG01853	KHV	5.419704
NA11931	CEU	NA20756	TSI	5.555866
HG03790	ITU	HG03999	STU	5.321239
HG01031	CDX	NA18997	JPT	5.366665
HG03136	ESN	HG03343	ESN	5.342495
NA19042	LWK	NA19467	LWK	5.74295
HG02419	ACB	HG02756	GWD	5.375727
NA19107	YRI	NA20764	TSI	5.359789
NA19446	LWK	NA19474	LWK	6.792084
NA20778	TSI	NA20827	TSI	5.491617
HG01808	CDX	HG02521	KHV	5.293922
HG02419	ACB	NA20281	ASW	5.288879
HG02537	ACB	HG03563	MSL	5.282124
NA19107	YRI	NA19452	LWK	6.626822
HG02398	CDX	NA18970	JPT	5.325949
NA19042	LWK	NA19114	YRI	5.384634
HG03313	ESN	NA20298	ASW	5.325949
HG02521	KHV	NA18975	JPT	5.378988
HG01796	CDX	HG01805	CDX	10.41253
HG02419	ACB	HG02585	GWD	5.315926
HG03478	MSL	NA19236	YRI	5.375443
HG03478	MSL	HG03559	MSL	7.766884
HG02774	PJL	HG02780	PJL	11.09365
HG00110	GBR	HG02601	PJL	5.350832
NA12761	CEU	NA20813	TSI	5.288879
HG02398	CDX	NA18608	CHB	5.449224
HG01796	CDX	HG02186	CDX	5.412716
HG02398	CDX	HG02407	CDX	5.354889
HG00110	GBR	HG00326	FIN	5.646055
HG02017	KHV	HG02084	KHV	5.061661
NA19378	LWK	NA19451	LWK	6.377548
HG00475	CHS	NA18947	JPT	5.724611
HG03696	STU	HG03885	STU	9.813984
HG02759	GWD	HG02878	GWD	5.284311
HG01796	CDX	HG02153	CDX	6.051809
HG03313	ESN	HG03484	MSL	5.286148
HG02053	ACB	HG03279	ESN	5.422806
HG00110	GBR	NA12044	CEU	6.035755
HG02774	PJL	HG03851	STU	5.368204
NA19431	LWK	NA19435	LWK	5.456871
HG00620	CHS	NA18531	CHB	5.816992
HG00475	CHS	NA18985	JPT	5.451609
HG02053	ACB	NA19027	LWK	5.456064
HG02224	IBS	NA12275	CEU	5.452913
HG02700	PJL	HG02728	PJL	5.327068
HG02521	KHV	NA18620	CHB	6.605578
HG02860	GWD	NA18523	YRI	5.545687
HG02053	ACB	NA19904	ASW	5.270746
HG02224	IBS	NA12815	CEU	5.495777
HG01031	CDX	NA19055	JPT	5.416363
HG01796	CDX	HG02388	CDX	5.412716
HG02943	ESN	HG02946	ESN	5.547913
HG02398	CDX	NA19056	JPT	5.358755
HG02860	GWD	HG03108	ESN	5.310163
HG03267	ESN	NA18507	YRI	5.446566
HG02860	GWD	NA19401	LWK	5.378988
HG02654	PJL	HG02682	PJL	5.575844
NA19107	YRI	NA20544	TSI	5.359789
NA12761	CEU	NA19676	MXL	5.292496
HG02774	PJL	HG03814	BEB	5.362759
NA19327	LWK	NA19448	LWK	6.24601
NA12546	CEU	NA20532	TSI	5.373045
HG00525	CHS	NA18645	CHB	5.547913
NA20878	GIH	NA20893	GIH	5.487259
HG02700	PJL	HG03690	STU	5.364426
HG02774	PJL	NA21119	GIH	5.356777
HG03478	MSL	NA19092	YRI	5.528938
NA11931	CEU	NA20887	GIH	6.144722
HG02008	PEL	HG02146	PEL	6.259459
HG03380	MSL	NA18873	YRI	5.326748
HG02537	ACB	HG03449	MSL	5.287167
NA19042	LWK	NA19328	LWK	11.02239
NA19042	LWK	NA19198	YRI	5.384634
HG03064	MSL	HG03567	MSL	9.347244
HG03760	STU	NA21106	GIH	5.778965
HG02700	PJL	HG04225	ITU	5.446566
NA19102	YRI	NA19327	LWK	5.35043
HG02398	CDX	NA19063	JPT	5.421755
HG02537	ACB	HG03046	GWD	5.288879
NA18984	JPT	NA18997	JPT	5.356777
HG04025	ITU	NA21123	GIH	5.398321
NA19042	LWK	NA19207	YRI	5.357853
HG02860	GWD	NA19834	ASW	5.285421
HG03760	STU	HG04029	STU	8.100616
NA19107	YRI	NA19383	LWK	5.920534
HG00475	CHS	NA18983	JPT	5.451609
HG03691	STU	NA19818	ASW	5.451609
HG03473	MSL	HG03563	MSL	5.936247
NA12546	CEU	NA19795	MXL	5.366184
NA19107	YRI	NA19119	YRI	5.359789
HG02943	ESN	NA18499	YRI	5.446566
HG03085	MSL	HG03563	MSL	5.532713
HG03313	ESN	NA20282	ASW	5.359789
NA19378	LWK	NA19448	LWK	6.845375
HG03945	STU	NA20510	TSI	5.489899
HG02654	PJL	NA12272	CEU	5.341503
HG02774	PJL	NA20878	GIH	5.368204
HG02537	ACB	NA19923	ASW	5.325949
HG00525	CHS	HG02388	CDX	5.488892
HG02675	GWD	NA18923	YRI	5.487259
HG03267	ESN	NA19117	YRI	5.384634
HG00595	CHS	HG02136	KHV	5.481489
HG01796	CDX	HG02367	CDX	8.299685
HG02398	CDX	HG03913	BEB	5.398506
NA19054	JPT	NA19056	JPT	5.532713
NA18534	CHB	NA18638	CHB	5.358755
HG02008	PEL	NA11995	CEU	5.495777
NA19054	JPT	NA19091	JPT	5.786459
HG01796	CDX	HG02088	KHV	5.442915
HG03380	MSL	NA18934	YRI	5.326748
HG01796	CDX	NA18563	CHB	5.804564
HG02759	GWD	HG03073	MSL	5.295366
HG02654	PJL	HG04035	STU	5.575844
HG02017	KHV	HG02116	KHV	5.312027
HG02860	GWD	HG02890	GWD	5.375835
NA07037	CEU	NA12874	CEU	5.369371
HG02943	ESN	HG03280	ESN	5.666988
HG02008	PEL	NA19777	MXL	6.959291
NA12749	CEU	NA20540	TSI	5.435518
HG03790	ITU	HG04035	STU	6.545366
NA11931	CEU	NA12347	CEU	5.705042
NA20878	GIH	NA20886	GIH	6.047899
NA12546	CEU	NA12873	CEU	5.749481
HG01596	KHV	HG03692	STU	5.317574
HG02654	PJL	HG03950	STU	5.39414
NA11931	CEU	NA20850	GIH	5.597925
HG02759	GWD	HG03024	GWD	5.585657
HG00531	CHS	NA18953	JPT	5.596268
NA12749	CEU	NA20526	TSI	5.497284
HG02759	GWD	HG02836	GWD	5.446566
HG00332	FIN	HG01630	IBS	5.446566
HG02224	IBS	NA19663	MXL	5.328136
NA20878	GIH	NA21097	GIH	5.479956
HG02943	ESN	NA19328	LWK	5.481489
HG03380	MSL	NA18870	YRI	5.303144
NA12761	CEU	NA20530	TSI	5.355942
NA19117	YRI	NA20355	ASW	5.422806
HG00595	CHS	HG02058	KHV	5.381355
HG00531	CHS	NA19060	JPT	5.412716
NA19117	YRI	NA20336	ASW	5.469414
NA19471	LWK	NA19472	LWK	5.360764
HG00525	CHS	HG01795	CDX	5.355263
HG02419	ACB	NA19448	LWK	5.381702
HG02224	IBS	NA20530	TSI	5.396706
NA19003	JPT	NA19009	JPT	6.652487
HG02881	GWD	NA20127	ASW	8.330128
HG01874	KHV	NA19063	JPT	5.399305
HG02759	GWD	HG03556	MSL	5.282124
NA19107	YRI	NA19328	LWK	5.442263
HG03790	ITU	HG03792	ITU	6.196039
HG03085	MSL	NA18865	YRI	6.706057
HG00332	FIN	HG01509	IBS	5.483624
HG02419	ACB	NA19213	YRI	5.288879
HG01596	KHV	NA18980	JPT	5.317574
NA11931	CEU	NA20758	TSI	5.442263
HG00531	CHS	NA18999	JPT	5.430975
HG02943	ESN	NA19107	YRI	5.892582
NA19054	JPT	NA19077	JPT	5.660782
HG03691	STU	NA20888	GIH	5.379457
NA12716	CEU	NA12775	CEU	5.587845
HG02008	PEL	HG02266	PEL	5.572487
HG02715	GWD	NA20291	ASW	7.577675
HG02053	ACB	NA19185	YRI	5.422806
NA19117	YRI	NA20334	ASW	5.469414
HG03300	ESN	NA19184	YRI	5.316031
NA19117	YRI	NA19201	YRI	5.469414
HG02277	PEL	NA19755	MXL	5.398972
HG02272	PEL	NA21110	GIH	5.318039
HG00332	FIN	NA19669	MXL	5.481489
HG02053	ACB	HG02470	ACB	5.735306
HG02398	CDX	NA18560	CHB	5.414429
HG03473	MSL	NA19923	ASW	5.282124
NA19471	LWK	NA19901	ASW	5.359789
HG00525	CHS	HG01802	CDX	5.301285
HG00531	CHS	HG00692	CHS	5.420977
NA19107	YRI	NA19235	YRI	5.403549
NA07037	CEU	NA12842	CEU	5.412716
HG03790	ITU	HG03950	STU	5.39414
HG03945	STU	NA20910	GIH	5.451609
HG02419	ACB	NA18519	YRI	5.381702
HG03136	ESN	NA20355	ASW	5.269989
HG02860	GWD	NA19466	LWK	5.645906
HG02008	PEL	NA19758	MXL	5.813557
HG00595	CHS	HG02128	KHV	5.312647
HG00475	CHS	NA19085	JPT	5.636572
HG02654	PJL	HG03792	ITU	5.545687
HG01796	CDX	HG01869	KHV	5.71629
HG02107	ACB	HG02502	ACB	16.51637
HG02224	IBS	NA20759	TSI	5.452913
HG03300	ESN	NA19908	ASW	5.68943
HG00531	CHS	NA18980	JPT	5.629189
HG00595	CHS	NA18641	CHB	5.353384
NA18853	YRI	NA18870	YRI	5.381048
HG02256	ACB	NA19239	YRI	5.350832
HG03945	STU	NA20899	GIH	5.446566
HG02008	PEL	HG02277	PEL	6.209587
NA20878	GIH	NA20903	GIH	5.487259
HG02224	IBS	HG02230	IBS	21.25536
HG03760	STU	HG03945	STU	5.446566
HG02256	ACB	NA19355	LWK	5.288471
NA11931	CEU	NA20778	TSI	5.613626
HG03300	ESN	NA19401	LWK	5.378988
NA12546	CEU	NA20828	TSI	6.102222
HG00595	CHS	HG02164	CDX	5.40538
NA12749	CEU	NA20822	TSI	5.483391
HG00475	CHS	HG02075	KHV	5.471088
NA07037	CEU	NA20351	ASW	5.320269
HG03691	STU	HG03744	STU	6.086578
HG02053	ACB	NA19310	LWK	5.456064
HG01796	CDX	NA18560	CHB	5.387606
HG02053	ACB	NA19455	LWK	5.456064
HG00543	CHS	HG03850	STU	5.375443
HG01852	KHV	NA18599	CHB	5.901621
HG01988	ACB	HG02052	ACB	10.77186
NA07037	CEU	NA19794	MXL	5.422806
HG00531	CHS	NA18610	CHB	5.319403
NA18853	YRI	NA19198	YRI	5.776855
HG02759	GWD	HG03117	ESN	5.446566
HG03691	STU	HG03720	ITU	5.293922
HG00404	CHS	HG00766	CDX	5.288879
NA12546	CEU	NA20589	TSI	5.37295
HG02187	CDX	NA18644	CHB	5.856882
NA12546	CEU	NA20808	TSI	5.978727
HG00533	CHS	NA18558	CHB	6.141603
HG01796	CDX	HG02084	KHV	6.040798
HG02715	GWD	HG03166	ESN	5.381702
HG00475	CHS	NA19087	JPT	5.446566
HG03457	MSL	NA18916	YRI	5.464718
NA11931	CEU	NA19655	MXL	5.384769
HG00332	FIN	HG01200	PUR	5.59206
NA07037	CEU	NA07347	CEU	6.146946
HG03199	ESN	HG03366	ESN	5.317537
HG00531	CHS	HG00584	CHS	5.390808
NA18940	JPT	NA18971	JPT	5.948753
HG02224	IBS	NA20533	TSI	5.452913
HG03069	MSL	NA20287	ASW	5.195478
HG00531	CHS	NA18625	CHB	5.596268
HG02860	GWD	NA19137	YRI	5.605379
HG00332	FIN	NA19679	MXL	5.488892
HG00531	CHS	HG03007	BEB	5.440634
HG00332	FIN	HG01768	IBS	5.539175
NA12749	CEU	NA20792	TSI	5.339598
HG00531	CHS	HG01816	CDX	5.440634
HG00332	FIN	HG00554	PUR	5.349483
HG03048	GWD	HG03129	ESN	5.2927
HG03300	ESN	HG03449	MSL	5.287167
HG03691	STU	HG04042	STU	5.536444
HG00475	CHS	HG01029	CDX	5.487282
HG03691	STU	NA12341	CEU	5.446566
NA12006	CEU	NA12718	CEU	5.280958
HG03086	MSL	NA19121	YRI	6.190899
HG03061	MSL	NA19761	MXL	5.508213
HG00595	CHS	HG02401	CDX	5.362261
HG03300	ESN	NA19834	ASW	5.282124
HG02715	GWD	HG03367	ESN	5.606346
HG00475	CHS	NA18541	CHB	5.722254
HG02272	PEL	NA19795	MXL	5.523903
HG04025	ITU	NA20504	TSI	5.374857
NA19037	LWK	NA19377	LWK	5.06237
HG03058	MSL	HG03385	MSL	13.24932
HG02053	ACB	HG03511	ESN	5.456064
HG00525	CHS	HG02084	KHV	5.264511
HG01874	KHV	HG02351	CDX	6.933929
HG00332	FIN	HG01510	IBS	5.481489
HG00620	CHS	NA18595	CHB	5.304838
HG01852	KHV	HG02142	KHV	5.384634
HG03691	STU	HG04006	STU	5.334332
HG02537	ACB	NA19114	YRI	5.342495
HG03457	MSL	HG03565	MSL	12.65704
HG02537	ACB	NA19307	LWK	5.282124
HG01863	KHV	HG03894	STU	5.381039
HG02272	PEL	NA19658	MXL	5.407988
HG03082	MSL	HG03394	MSL	7.644122
HG01874	KHV	HG02035	KHV	8.222912
HG00332	FIN	HG01503	IBS	5.539175
HG02379	CDX	NA18613	CHB	5.757492
NA18940	JPT	NA18972	JPT	6.157822
NA19399	LWK	NA20276	ASW	5.789669
HG00531	CHS	HG00593	CHS	5.375595
HG02546	ACB	NA19309	LWK	5.718504
HG02860	GWD	HG03159	ESN	5.285421
NA20878	GIH	NA20896	GIH	5.392679
NA19771	MXL	NA19777	MXL	5.38727
HG03716	ITU	NA21109	GIH	5.386539
HG03691	STU	HG04185	BEB	5.452913
HG02654	PJL	HG03790	ITU	5.545687
HG00332	FIN	NA20772	TSI	5.481489
NA12006	CEU	NA12272	CEU	5.359636
HG03691	STU	NA12004	CEU	5.451609
HG00595	CHS	NA18606	CHB	5.446566
HG02272	PEL	NA19750	MXL	5.73255
HG03478	MSL	HG03518	ESN	5.394451
HG03673	STU	HG03775	ITU	5.380114
HG02256	ACB	NA19984	ASW	5.791924
HG02703	GWD	HG03105	ESN	5.448753
HG03117	ESN	HG03520	ESN	6.5737
HG02715	GWD	HG03190	ESN	5.446566
HG02277	PEL	HG02304	PEL	5.352926
HG02224	IBS	NA12760	CEU	5.5172
HG02860	GWD	NA18499	YRI	5.285421
HG03691	STU	HG03907	BEB	5.317793
HG00531	CHS	NA18968	JPT	5.422806
HG03162	ESN	NA18916	YRI	5.904984
HG03585	BEB	HG03890	STU	6.33309
HG02546	ACB	HG03499	ESN	5.718504
HG03691	STU	HG04195	BEB	5.345387
HG00525	CHS	HG02049	KHV	5.422806
HG02537	ACB	HG03473	MSL	5.282124
HG00693	CHS	NA18538	CHB	5.535486
HG03518	ESN	NA19236	YRI	5.375443
HG03199	ESN	NA19197	YRI	5.275509
HG02537	ACB	HG03300	ESN	5.293922
HG02272	PEL	NA12414	CEU	5.318039
HG00332	FIN	NA12717	CEU	5.795425
HG00525	CHS	HG00614	CHS	5.412716
HG00595	CHS	NA18994	JPT	5.353384
HG02882	GWD	NA18915	YRI	5.282124
HG03117	ESN	NA19834	ASW	6.047899
HG01988	ACB	HG03485	MSL	5.359789
HG00531	CHS	NA19065	JPT	5.649906
HG02546	ACB	NA18520	YRI	5.718504
HG03117	ESN	HG03166	ESN	5.308889
HG02675	GWD	HG02973	ESN	5.487259
HG02256	ACB	NA19235	YRI	6.0728
NA18612	CHB	NA18949	JPT	6.104017
HG03086	MSL	NA19200	YRI	6.800524
HG02079	KHV	HG02182	CDX	5.451609
HG00261	GBR	HG00346	FIN	6.855784
HG03473	MSL	NA19114	YRI	5.282124
HG02224	IBS	NA12234	CEU	5.598297
HG00595	CHS	HG00879	CDX	5.296043
HG00543	CHS	NA19077	JPT	5.913542
NA19399	LWK	NA19434	LWK	5.427803
HG00261	GBR	HG00367	FIN	5.985188
HG03117	ESN	NA19456	LWK	5.304171
HG01863	KHV	NA19076	JPT	5.374857
HG02545	ACB	NA20287	ASW	5.378403
HG03473	MSL	NA19307	LWK	5.860111
HG02053	ACB	HG03172	ESN	5.422806
HG02224	IBS	NA21093	GIH	5.412716
HG00332	FIN	NA20516	TSI	5.481489
HG00595	CHS	HG01797	CDX	5.359636
